------------------------------------ [ roc/ElectronEff_v3_4/medium_electron_UL2016postVFP.txt ] -----------------------------------------
Flavor   Set Member isMC  Type               Charge File                                                                            Key                 
Electron 1   None   False RECO               Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG statData            
Electron 1   None   True  RECO               Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG statMC              
Electron 1   None   False RECO               Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG statData            
Electron 1   None   True  RECO               Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG statMC              
Electron 2   0      False ID                 Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QPlus_v3_4.root    EGamma_EffData2D_altBkg
Electron 2   0      True  ID                 Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QPlus_v3_4.root    EGamma_EffMC2D      
Electron 2   0      False ID                 Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QMinus_v3_4.root   EGamma_EffData2D_altBkg
Electron 2   0      True  ID                 Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QMinus_v3_4.root   EGamma_EffMC2D      
Electron 2   0      False SingleTrigger      Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QPlus_v3_4.r EGamma_EffData2D_altBkg
Electron 2   0      True  SingleTrigger      Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QPlus_v3_4.r EGamma_EffMC2D      
Electron 2   0      False SingleTrigger      Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QMinus_v3_4. EGamma_EffData2D_altBkg
Electron 2   0      True  SingleTrigger      Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QMinus_v3_4. EGamma_EffMC2D      
Electron 2   0      False DoubleTriggerLeg1  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QPlus_v3 EGamma_EffData2D_altBkg
Electron 2   0      True  DoubleTriggerLeg1  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QPlus_v3 EGamma_EffMC2D      
Electron 2   0      False DoubleTriggerLeg1  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QMinus_v EGamma_EffData2D_altBkg
Electron 2   0      True  DoubleTriggerLeg1  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QMinus_v EGamma_EffMC2D      
Electron 2   0      False DoubleTriggerLeg2  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QPlus_v3 EGamma_EffData2D_altBkg
Electron 2   0      True  DoubleTriggerLeg2  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QPlus_v3 EGamma_EffMC2D      
Electron 2   0      False DoubleTriggerLeg2  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QMinus_v EGamma_EffData2D_altBkg
Electron 2   0      True  DoubleTriggerLeg2  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QMinus_v EGamma_EffMC2D      
Electron 2   0      False RECO               Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG altBkgModel         
Electron 2   0      True  RECO               Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG EGamma_EffMC2D      
Electron 2   0      False RECO               Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG altBkgModel         
Electron 2   0      True  RECO               Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG EGamma_EffMC2D      
Electron 3   0      False ID                 Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QPlus_v3_4.root    EGamma_EffData2D_altSig
Electron 3   0      True  ID                 Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QPlus_v3_4.root    EGamma_EffMC2D      
Electron 3   0      False ID                 Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QMinus_v3_4.root   EGamma_EffData2D_altSig
Electron 3   0      True  ID                 Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QMinus_v3_4.root   EGamma_EffMC2D      
Electron 3   0      False SingleTrigger      Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QPlus_v3_4.r EGamma_EffData2D_altSig
Electron 3   0      True  SingleTrigger      Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QPlus_v3_4.r EGamma_EffMC2D      
Electron 3   0      False SingleTrigger      Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QMinus_v3_4. EGamma_EffData2D_altSig
Electron 3   0      True  SingleTrigger      Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QMinus_v3_4. EGamma_EffMC2D      
Electron 3   0      False DoubleTriggerLeg1  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QPlus_v3 EGamma_EffData2D_altSig
Electron 3   0      True  DoubleTriggerLeg1  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QPlus_v3 EGamma_EffMC2D      
Electron 3   0      False DoubleTriggerLeg1  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QMinus_v EGamma_EffData2D_altSig
Electron 3   0      True  DoubleTriggerLeg1  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QMinus_v EGamma_EffMC2D      
Electron 3   0      False DoubleTriggerLeg2  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QPlus_v3 EGamma_EffData2D_altSig
Electron 3   0      True  DoubleTriggerLeg2  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QPlus_v3 EGamma_EffMC2D      
Electron 3   0      False DoubleTriggerLeg2  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QMinus_v EGamma_EffData2D_altSig
Electron 3   0      True  DoubleTriggerLeg2  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QMinus_v EGamma_EffMC2D      
Electron 3   0      False RECO               Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG altSignalModel      
Electron 3   0      True  RECO               Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG EGamma_EffMC2D      
Electron 3   0      False RECO               Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG altSignalModel      
Electron 3   0      True  RECO               Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG EGamma_EffMC2D      
Electron 4   0      False ID                 Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QPlus_v3_4.root    EGamma_EffData2D    
Electron 4   0      True  ID                 Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QPlus_v3_4.root    EGamma_EffMC2D_altMC
Electron 4   0      False ID                 Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QMinus_v3_4.root   EGamma_EffData2D    
Electron 4   0      True  ID                 Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QMinus_v3_4.root   EGamma_EffMC2D_altMC
Electron 4   0      False SingleTrigger      Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QPlus_v3_4.r EGamma_EffData2D    
Electron 4   0      True  SingleTrigger      Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QPlus_v3_4.r EGamma_EffMC2D_altMC
Electron 4   0      False SingleTrigger      Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QMinus_v3_4. EGamma_EffData2D    
Electron 4   0      True  SingleTrigger      Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QMinus_v3_4. EGamma_EffMC2D_altMC
Electron 4   0      False DoubleTriggerLeg1  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QPlus_v3 EGamma_EffData2D    
Electron 4   0      True  DoubleTriggerLeg1  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QPlus_v3 EGamma_EffMC2D_altMC
Electron 4   0      False DoubleTriggerLeg1  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QMinus_v EGamma_EffData2D    
Electron 4   0      True  DoubleTriggerLeg1  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QMinus_v EGamma_EffMC2D_altMC
Electron 4   0      False DoubleTriggerLeg2  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QPlus_v3 EGamma_EffData2D    
Electron 4   0      True  DoubleTriggerLeg2  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QPlus_v3 EGamma_EffMC2D_altMC
Electron 4   0      False DoubleTriggerLeg2  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QMinus_v EGamma_EffData2D    
Electron 4   0      True  DoubleTriggerLeg2  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QMinus_v EGamma_EffMC2D_altMC
Electron 4   0      False RECO               Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG EGamma_EffData2D    
Electron 4   0      True  RECO               Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG altMCEff            
Electron 4   0      False RECO               Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG EGamma_EffData2D    
Electron 4   0      True  RECO               Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG altMCEff            
Electron 5   0      False ID                 Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QPlus_v3_4.root    EGamma_EffData2D    
Electron 5   0      True  ID                 Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QPlus_v3_4.root    EGamma_EffMC2D_altTag
Electron 5   0      False ID                 Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QMinus_v3_4.root   EGamma_EffData2D    
Electron 5   0      True  ID                 Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/MediumID_QMinus_v3_4.root   EGamma_EffMC2D_altTag
Electron 5   0      False SingleTrigger      Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QPlus_v3_4.r EGamma_EffData2D    
Electron 5   0      True  SingleTrigger      Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QPlus_v3_4.r EGamma_EffMC2D_altTag
Electron 5   0      False SingleTrigger      Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QMinus_v3_4. EGamma_EffData2D    
Electron 5   0      True  SingleTrigger      Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele27_MediumID_QMinus_v3_4. EGamma_EffMC2D_altTag
Electron 5   0      False DoubleTriggerLeg1  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QPlus_v3 EGamma_EffData2D    
Electron 5   0      True  DoubleTriggerLeg1  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QPlus_v3 EGamma_EffMC2D_altTag
Electron 5   0      False DoubleTriggerLeg1  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QMinus_v EGamma_EffData2D    
Electron 5   0      True  DoubleTriggerLeg1  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele23Leg1_MediumID_QMinus_v EGamma_EffMC2D_altTag
Electron 5   0      False DoubleTriggerLeg2  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QPlus_v3 EGamma_EffData2D    
Electron 5   0      True  DoubleTriggerLeg2  Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QPlus_v3 EGamma_EffMC2D_altTag
Electron 5   0      False DoubleTriggerLeg2  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QMinus_v EGamma_EffData2D    
Electron 5   0      True  DoubleTriggerLeg2  Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/Ele12Leg2_MediumID_QMinus_v EGamma_EffMC2D_altTag
Electron 5   0      False RECO               Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG EGamma_EffData2D    
Electron 5   0      True  RECO               Plus   root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG altTagSelection     
Electron 5   0      False RECO               Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG EGamma_EffData2D    
Electron 5   0      True  RECO               Minus  root/ElectronEff_v3_4/medium_electron_UL2016postVFP/egammaEffi_ptAbove20.txt_EG altTagSelection     
------------------------------------ [ roc/ElectronEff_v3_4/medium_electron_UL2016preVFP.txt ] -----------------------------------------
Flavor   Set Member isMC  Type               Charge File                                                                            Key                 
Electron 0   0      False ID                 Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/MediumID_QPlus_v3_4.root     EGamma_EffData2D    
Electron 0   0      True  ID                 Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/MediumID_QPlus_v3_4.root     EGamma_EffMC2D      
Electron 0   0      False ID                 Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/MediumID_QMinus_v3_4.root    EGamma_EffData2D    
Electron 0   0      True  ID                 Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/MediumID_QMinus_v3_4.root    EGamma_EffMC2D      
Electron 0   0      False SingleTrigger      Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele27_MediumID_QPlus_v3_4.ro EGamma_EffData2D    
Electron 0   0      True  SingleTrigger      Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele27_MediumID_QPlus_v3_4.ro EGamma_EffMC2D      
Electron 0   0      False SingleTrigger      Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele27_MediumID_QMinus_v3_4.r EGamma_EffData2D    
Electron 0   0      True  SingleTrigger      Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele27_MediumID_QMinus_v3_4.r EGamma_EffMC2D      
Electron 0   0      False DoubleTriggerLeg1  Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele23Leg1_MediumID_QPlus_v3_ EGamma_EffData2D    
Electron 0   0      True  DoubleTriggerLeg1  Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele23Leg1_MediumID_QPlus_v3_ EGamma_EffMC2D      
Electron 0   0      False DoubleTriggerLeg1  Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele23Leg1_MediumID_QMinus_v3 EGamma_EffData2D    
Electron 0   0      True  DoubleTriggerLeg1  Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele23Leg1_MediumID_QMinus_v3 EGamma_EffMC2D      
Electron 0   0      False DoubleTriggerLeg2  Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele12Leg2_MediumID_QPlus_v3_ EGamma_EffData2D    
Electron 0   0      True  DoubleTriggerLeg2  Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele12Leg2_MediumID_QPlus_v3_ EGamma_EffMC2D      
Electron 0   0      False DoubleTriggerLeg2  Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele12Leg2_MediumID_QMinus_v3 EGamma_EffData2D    
Electron 0   0      True  DoubleTriggerLeg2  Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele12Leg2_MediumID_QMinus_v3 EGamma_EffMC2D      
Electron 0   0      False RECO               Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/egammaEffi_ptAbove20.txt_EGM EGamma_EffData2D    
Electron 0   0      True  RECO               Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/egammaEffi_ptAbove20.txt_EGM EGamma_EffMC2D      
Electron 0   0      False RECO               Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/egammaEffi_ptAbove20.txt_EGM EGamma_EffData2D    
Electron 0   0      True  RECO               Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/egammaEffi_ptAbove20.txt_EGM EGamma_EffMC2D      
Electron 1   None   False ID                 Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/MediumID_QPlus_v3_4.root     EGamma_EffData2D_stat
Electron 1   None   True  ID                 Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/MediumID_QPlus_v3_4.root     EGamma_EffMC2D_stat 
Electron 1   None   False ID                 Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/MediumID_QMinus_v3_4.root    EGamma_EffData2D_stat
Electron 1   None   True  ID                 Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/MediumID_QMinus_v3_4.root    EGamma_EffMC2D_stat 
Electron 1   None   False SingleTrigger      Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele27_MediumID_QPlus_v3_4.ro EGamma_EffData2D_stat
Electron 1   None   True  SingleTrigger      Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele27_MediumID_QPlus_v3_4.ro EGamma_EffMC2D_stat 
Electron 1   None   False SingleTrigger      Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele27_MediumID_QMinus_v3_4.r EGamma_EffData2D_stat
Electron 1   None   True  SingleTrigger      Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele27_MediumID_QMinus_v3_4.r EGamma_EffMC2D_stat 
Electron 1   None   False DoubleTriggerLeg1  Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele23Leg1_MediumID_QPlus_v3_ EGamma_EffData2D_stat
Electron 1   None   True  DoubleTriggerLeg1  Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele23Leg1_MediumID_QPlus_v3_ EGamma_EffMC2D_stat 
Electron 1   None   False DoubleTriggerLeg1  Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele23Leg1_MediumID_QMinus_v3 EGamma_EffData2D_stat
Electron 1   None   True  DoubleTriggerLeg1  Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele23Leg1_MediumID_QMinus_v3 EGamma_EffMC2D_stat 
Electron 1   None   False DoubleTriggerLeg2  Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele12Leg2_MediumID_QPlus_v3_ EGamma_EffData2D_stat
Electron 1   None   True  DoubleTriggerLeg2  Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele12Leg2_MediumID_QPlus_v3_ EGamma_EffMC2D_stat 
Electron 1   None   False DoubleTriggerLeg2  Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele12Leg2_MediumID_QMinus_v3 EGamma_EffData2D_stat
Electron 1   None   True  DoubleTriggerLeg2  Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/Ele12Leg2_MediumID_QMinus_v3 EGamma_EffMC2D_stat 
Electron 1   None   False RECO               Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/egammaEffi_ptAbove20.txt_EGM statData            
Electron 1   None   True  RECO               Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/egammaEffi_ptAbove20.txt_EGM statMC              
Electron 1   None   False RECO               Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/egammaEffi_ptAbove20.txt_EGM statData            
Electron 1   None   True  RECO               Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/egammaEffi_ptAbove20.txt_EGM statMC              
Electron 2   0      False ID                 Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/MediumID_QPlus_v3_4.root     EGamma_EffData2D_altBkg
Electron 2   0      True  ID                 Plus   root/ElectronEff_v3_4/medium_electron_UL2016preVFP/MediumID_QPlus_v3_4.root     EGamma_EffMC2D      
Electron 2   0      False ID                 Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/MediumID_QMinus_v3_4.root    EGamma_EffData2D_altBkg
Electron 2   0      True  ID                 Minus  root/ElectronEff_v3_4/medium_electron_UL2016preVFP/MediumID_QMinus_v3_4.root    EGamma_EffMC2D      
